! FILETYPE CSV
! VERSION 2.0,1
! TIMESTAMP Sunday, 03 October 2021 00:57:14
! TIMEZONE 
! NAME Keysight Technologies
! MODEL N9926A
! SERIAL MY57271140
! FIRMWARE_VERSION A.10.20
! VF, 1.000
! Media, Coax
! IF_BW, 10000
! Output_Power_Mode, MAN
! Output_Power_Level, -15
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1039715599
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
500000,-0.130123332299993
15497500,-13.9728159312614
30495000,-19.1304118768188
45492500,-21.4960443567543
60490000,-22.6759259235196
75487500,-23.010008433211
90485000,-22.9613475822785
105482500,-22.7348862623537
120480000,-22.8032466636027
135477500,-22.4832131878563
150475000,-21.86760574898
165472500,-21.4600040531424
180470000,-21.008967672241
195467500,-20.714089245826
210465000,-20.201323879285
225462500,-19.9552558714191
240460000,-19.443877493747
255457500,-19.170699624069
270455000,-18.7742430554207
285452500,-18.3048513054474
300450000,-18.1205250844757
315447500,-17.7966077632925
330445000,-17.4646201601582
345442500,-17.1450717864962
360440000,-16.8921053508718
375437500,-16.7048285456728
390435000,-16.4313235818154
405432500,-16.1408774449305
420430000,-15.9149123696711
435427500,-15.7662205017519
450425000,-15.5409403103677
465422500,-15.2959857356277
480420000,-15.1542779965022
495417500,-14.9952083386
510415000,-14.8770047620218
525412500,-14.7139484887728
540410000,-14.4483741101219
555407500,-14.2810334968038
570405000,-14.1066221310202
585402500,-14.041474719497
600400000,-13.8170238577006
615397500,-13.8823526855575
630395000,-13.7161707573329
645392500,-13.5980864875382
660390000,-13.5102610829459
675387500,-13.3858685808198
690385000,-13.4747432093765
705382500,-13.2734884118023
720380000,-13.3666134556696
735377500,-13.2432638789665
750375000,-13.1566965015118
765372500,-13.1030977826324
780370000,-13.1403125870194
795367500,-13.1153513881538
810365000,-13.0373483419124
825362500,-13.0372614408252
840360000,-12.9453830975663
855357500,-12.9693621671959
870355000,-12.8905447767159
885352500,-12.8425640322972
900350000,-12.8140417462733
915347500,-12.8682563019709
930345000,-12.7418994097512
945342500,-12.8012837567243
960340000,-12.7476094749882
975337500,-12.7911180605328
990335000,-12.7587834632175
1005332500,-12.8836379742142
1020330000,-12.9007324623037
1035327500,-12.9669759847415
1050325000,-13.0329554963615
1065322500,-13.0682089933151
1080320000,-13.2172905241491
1095317500,-13.248628144581
1110315000,-13.5204467332551
1125312500,-13.5306334765371
1140310000,-13.6460395972448
1155307500,-13.7801906910197
1170305000,-13.9097637633158
1185302500,-14.0389421979137
1200300000,-14.1094943738883
1215297500,-14.3643455827143
1230295000,-14.5517689361629
1245292500,-14.7188864478937
1260290000,-15.0162065820594
1275287500,-15.1705157830496
1290285000,-15.3097516839514
1305282500,-15.5206508934394
1320280000,-15.7442513823055
1335277500,-16.0503884563922
1350275000,-16.3379178396885
1365272500,-16.6263273198813
1380270000,-16.6937519918037
1395267500,-17.0738713825822
1410265000,-17.3690366330287
1425262500,-17.4498835468473
1440260000,-17.8980344402155
1455257500,-18.2290180237434
1470255000,-18.4181241628531
1485252500,-18.5824982749097
1500250000,-18.810055263733
1515247500,-19.0379607617212
1530245000,-19.2426412522924
1545242500,-19.318328919396
1560240000,-19.4627103963148
1575237500,-19.1972531270621
1590235000,-19.2073170476244
1605232500,-18.868018547036
1620230000,-18.9298691380379
1635227500,-18.8719494218642
1650225000,-18.6820910293474
1665222500,-18.2562984269484
1680220000,-17.9962130386444
1695217500,-17.6547826145667
1710215000,-17.4539521688472
1725212500,-17.1738104497778
1740210000,-16.731322871365
1755207500,-16.3752149423335
1770205000,-16.0493278501841
1785202500,-15.7314317275194
1800200000,-15.2212885459802
1815197500,-14.9546944432138
1830195000,-14.6460273196118
1845192500,-14.2374193161785
1860190000,-14.0446134713791
1875187500,-13.6650406865911
1890185000,-13.4652416531906
1905182500,-13.0161208427474
1920180000,-12.7515810219133
1935177500,-12.4934168073205
1950175000,-12.2200423369973
1965172500,-11.97080774316
1980170000,-11.8011927928918
1995167500,-11.4824455682056
2010165000,-11.2112249364739
2025162500,-10.9427375577662
2040160000,-10.7561251192768
2055157500,-10.5475471044417
2070155000,-10.3152480181261
2085152500,-10.1414954552383
2100150000,-9.9372727260698
2115147500,-9.7104710187538
2130145000,-9.52281700731972
2145142500,-9.31418810458336
2160140000,-9.22400554898504
2175137500,-9.07468624084069
2190135000,-8.83423745054407
2205132500,-8.73860936973921
2220130000,-8.54819164641228
2235127500,-8.42100404344853
2250125000,-8.29954484131892
2265122500,-8.15642502476309
2280120000,-8.02995179688953
2295117500,-7.94971363587154
2310115000,-7.80099594596405
2325112500,-7.64569701724337
2340110000,-7.54731884671646
2355107500,-7.53616503024762
2370105000,-7.42337394477726
2385102500,-7.29991496507481
2400100000,-7.21223240534598
2415097500,-7.14796500939973
2430095000,-7.06453195291703
2445092500,-6.97838346937031
2460090000,-6.93298057758496
2475087500,-6.85451903923671
2490085000,-6.81824497349773
2505082500,-6.74202036106948
2520080000,-6.65017861422435
2535077500,-6.58466963402797
2550075000,-6.55895857865825
2565072500,-6.50097115919233
2580070000,-6.4833503244101
2595067500,-6.41102820360976
2610065000,-6.37042120745867
2625062500,-6.34383112621233
2640060000,-6.33729023124201
2655057500,-6.32635804940426
2670055000,-6.21599070475262
2685052500,-6.24023251992023
2700050000,-6.2403248460545
2715047500,-6.23151321293164
2730045000,-6.16773341859765
2745042500,-6.17079663806991
2760040000,-6.14462421228484
2775037500,-6.16404012250589
2790035000,-6.21256307265989
2805032500,-6.14545772565279
2820030000,-6.14443384516592
2835027500,-6.14730971606068
2850025000,-6.15835708388412
2865022500,-6.16503785869824
2880020000,-6.15766873489423
2895017500,-6.14497979432213
2910015000,-6.14534187281014
2925012500,-6.18155713281866
2940010000,-6.18579692339224
2955007500,-6.20938454971544
2970005000,-6.2176693503278
2985002500,-6.24734596532776
3000000000,-6.24356334574563
END
